报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),490,1265,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,31606,,30567,,13375,,13087,,5464,5447,5382,5220,,4646,,,
累计折旧(万元),,10435,,9345,,2769,,2393,,2091,2002,1914,1574,,1254,,,
固定资产净值(万元),,21170,,21221,,10605,,10694,,3373,3445,3468,3647,,3392,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,21170,,21221,20137,10605,10509,10694,10599,3373,3445,3468,3647,3606,3392,3330,1851,
在建工程(万元),,8167,,6295,3334,1920,1840,1871,1619,8585,8544,8564,4703,2499,1484,,1252,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),5509,5323,5357,5556,5073,1978,1996,2013,2030,2048,2065,2083,2093,2073,2069,2113,363,
开发支出(万元),,266,174,,38,,,,,,,,,,,,,
商誉(万元),15940,15940,15940,15940,15947,,,,,,,,,,,,,
长期待摊费用(万元),1777,1720,1685,1227,1098,3,19,3,4,4,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),319,255,313,313,144,144,125,144,182,182,183,177,129,164,91,33,28,
其他非流动资产(万元),3046,3006,2002,2087,2,211,169,177,0,115,84,60,124,626,1066,312,223,
非流动资产合计(万元),58543,57113,54922,52639,45773,14861,14657,14902,14433,14307,14322,14351,10695,8969,8102,5787,3716,
资产总计(万元),96362,92168,88639,88005,86927,45359,45657,46190,46214,35589,34537,35521,31390,30944,28422,14807,13090,
短期借款(万元),19250,17250,16500,16500,14700,7000,5500,5500,5500,5500,5300,5300,5020,4580,6650,1100,200,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),1785,1482,,1327,,1114,1191,1356,2910,3528,1977,2204,4202,1905,630,10,,
应付账款(万元),7933,6112,,6059,,2976,3941,4189,2683,3084,4530,5915,2407,4685,3307,1478,812,
预收账款(万元),291,283,81,38,92,,,11,29,26,26,17,,,,,,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),435,400,384,556,540,42,38,85,109,106,100,171,180,118,87,116,52,
应交税费(万元),210,203,103,253,186,95,-185,83,46,346,359,306,335,516,323,213,208,
应付利息(万元),5,28,46,73,,5,3,7,7,6,7,7,7,17,11,4,3,
应付股利(万元),,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,1238,,1129,1395,107,86,17,26,7,19,12,6,16,10,3,1,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,1200,400,
其他流动负债(万元),,,,,,,,,0,,,,,,,,,
流动负债合计(万元),31239,26997,25316,25934,24264,11339,10573,11248,11310,12603,12317,13932,12159,11837,11018,4124,1675,
长期借款(万元),6000,7000,6000,5000,6000,,,,,,,,,,,,1200,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,21,89,40,46,46,120,81,107,107,86,91,83,104,84,61,,
长期递延收益(万元),835,906,811,982,855,865,857,920,1325,1345,1366,1391,1272,1130,1194,1205,1329,
递延所得税负债(万元),473,439,478,478,564,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),7308,8365,7378,6500,7464,911,977,1001,1433,1452,1452,1481,1355,1233,1279,1266,2529,
负债合计(万元),38547,35362,32694,32433,31728,12250,11549,12249,12742,14055,13770,15413,13513,13071,12297,5390,4204,
实收资本(或股本)(万元),7431,7431,7431,7431,7431,6800,6800,6800,6800,5100,5100,5100,5100,5100,5100,4500,4500,
资本公积(万元),36130,36130,36130,36130,36130,17261,17261,17261,17261,6956,6956,6956,6956,6445,6956,2281,2281,
减:库存股(万元),,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),1327,1327,1327,1327,1327,1327,1327,1327,1144,1144,1144,1144,819,593,542,399,210,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),8854,8812,7945,7576,7555,7721,8719,8553,8266,8334,7568,6908,5002,5736,3528,2237,1894,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),53738,53695,52834,52461,52450,33109,34107,33941,33472,21534,20768,20108,17877,17874,16125,9417,8886,
少数股东权益(万元),4077,3111,3112,3111,2749,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),57815,56806,55946,55571,55199,33109,34107,33941,33472,21534,20768,20108,17877,17874,16125,9417,8886,
负债和所有者权益(或股东权益)总计(万元),96362,92168,88639,88005,86927,45359,45657,46190,46214,35589,34537,35521,31390,30944,28422,14807,13090,		
