报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,53833,,54687,,51015,,43770,,41553,,40696,,54287,,,,
累计折旧(万元),,21262,,19409,,16959,,15471,,14450,,13133,,13552,,,,
固定资产净值(万元),,32572,,35278,,34056,,28299,,27104,,27563,,40735,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,32572,,35278,34766,34056,28759,28299,27253,27104,26923,27563,28138,40735,43726,35189,30388,
在建工程(万元),,2173,,874,619,426,366,211,,,15,15,15,,22,6100,1455,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),22391,18215,16182,15852,15848,15907,11140,11262,11245,11274,11366,11453,11610,16245,16846,17259,12174,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,
长期待摊费用(万元),137,159,173,128,69,74,79,84,,,2,7,20,68,192,87,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),524,522,733,814,730,1167,1266,1350,1243,1229,1115,1026,887,899,1629,1104,567,
其他非流动资产(万元),231,978,1999,1406,1348,1175,1016,385,858,495,,348,101,364,408,382,664,
非流动资产合计(万元),59934,56677,57717,56375,55516,54940,42842,41805,41163,40686,40077,41089,41485,59338,64133,61581,46752,
资产总计(万元),181601,172678,163505,189966,206816,201621,200458,191165,203220,170073,153659,139832,146191,125120,131857,121285,110507,
短期借款(万元),,,,,,,,,,,,,,2000,4000,9500,3000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),12154,13932,,14096,,49880,50475,50892,46417,37991,38345,38653,29317,28274,25573,21331,27051,
应付账款(万元),44707,36594,,36143,,37164,36198,33340,46693,26749,36373,28605,40907,24872,34871,26650,24315,
预收账款(万元),3827,7631,3933,23785,7035,4194,7159,2370,2542,5257,8405,3657,2293,2051,2310,2422,4439,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2820,2202,1998,3160,2565,2003,2014,2412,1806,1606,1726,1938,1700,2436,2635,2534,2621,
应交税费(万元),2439,1282,1478,559,2590,1550,2234,1165,2788,1380,1349,682,3311,612,896,1017,477,
应付利息(万元),,,,,,,,,,,,,,,7,18,3,
应付股利(万元),,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,12179,,13633,14779,12134,9095,8751,9980,9267,9784,8524,8337,7720,5925,3715,2267,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,
其他流动负债(万元),2094,2087,2097,1615,1703,1693,879,1320,2587,839,,1529,2179,1744,1700,2368,,
流动负债合计(万元),80839,75908,64982,92991,110028,108618,108055,100250,112813,83089,95983,83589,88043,69709,77917,69554,64173,
长期借款(万元),,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,13,
长期递延收益(万元),2323,2419,2514,2609,2624,2733,2913,3027,2648,2749,2849,2950,3050,5212,5820,6222,4557,
递延所得税负债(万元),,,,,,,,,,,,,,,135,195,177,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),2323,2419,2514,2609,2624,2733,2913,3027,2648,2749,2849,2950,3050,5212,5955,6417,4746,
负债合计(万元),83162,78327,67496,95600,112652,111351,110968,103277,115461,85837,98832,86538,91093,74920,83872,75971,68920,
实收资本(或股本)(万元),20400,20400,20400,20400,20400,20400,20400,20400,20400,20400,15300,15300,15300,15300,15300,15300,15300,
资本公积(万元),22324,22324,22230,22230,22169,22169,22169,22169,22169,22169,,,,,,,,
减:库存股(万元),,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),5590,5590,5590,5590,4821,4821,4821,4821,4446,4446,4446,4446,4229,4229,3282,2924,2184,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),50038,45938,47789,46146,46773,42880,42100,40497,40743,37221,35081,33547,35569,29969,28460,26091,24104,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),98353,94252,96009,94366,94163,90270,89490,87888,87758,84236,54827,53293,55098,49498,47042,44315,41588,
少数股东权益(万元),86,100,,,,,,,,,,,,702,943,999,,
所有者权益(或股东权益)合计(万元),98438,94352,96009,94366,94163,90270,89490,87888,87758,84236,54827,53293,55098,50200,47985,45314,41588,
负债和所有者权益(或股东权益)总计(万元),181601,172678,163505,189966,206816,201621,200458,191165,203220,170073,153659,139832,146191,125120,131857,121285,110507,		
