报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
资产总计(万元),102060,101518,104622,104482,99859,97451,94880,96251,93014,88910,87512,59326,55638,51266,53838,50755,42000,38988,34498,
短期借款(万元),,,,,,,,,,,,,,,,1100,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,,,,
应付账款(万元),12968,13202,,16982,,13488,12778,14917,13138,10998,10154,10369,10332,9088,11913,12442,10994,13387,13925,
预收账款(万元),3035,3021,3380,3351,2690,3207,2869,2875,2091,3173,3339,2782,1518,1306,1257,1262,1860,378,259,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2798,2618,2629,2610,2769,2508,2329,2192,2572,2223,2041,1871,2250,1898,1958,2257,1692,927,1259,
应交税费(万元),-133,266,417,1104,-128,341,483,870,855,221,395,1358,477,404,1305,1774,1348,2534,2168,
应付利息(万元),,,2,2,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,6000,1190,2730,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,3073,,1812,3369,2666,2149,1419,2224,1507,1884,904,1232,975,1154,1285,927,472,518,
预提费用(万元),,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),1962,1959,1985,2092,1374,1369,1448,1425,359,455,425,346,,,,,,,,
流动负债合计(万元),23533,24139,27800,27953,24866,23578,22056,23699,21240,18577,18238,17629,15809,13671,17586,20121,22820,18889,20859,
长期借款(万元),,,,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,155,155,,,
长期递延收益(万元),,,,,,,,,5,,,20,20,20,20,20,20,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,20,20,
非流动负债合计(万元),0,0,0,0,0,0,0,0,5,0,0,20,20,20,20,175,175,20,20,
负债合计(万元),23533,24139,27800,27953,24866,23578,22056,23699,21245,18577,18238,17649,15829,13691,17606,20296,22996,18909,20879,
实收资本(或股本)(万元),24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,18000,18000,18000,18000,18000,5000,2000,1000,
资本公积(万元),21332,21332,21332,21332,21332,21332,21332,21332,21332,21332,21332,,,,,,979,979,1979,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,
专项储备(万元),20,20,21,21,0,0,0,11,28,35,51,55,65,84,109,110,110,110,34,
盈余公积(万元),3189,3189,3189,3189,2955,2856,2856,2856,2541,2536,2540,2536,2128,2128,2128,1767,2054,1887,1372,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,
未分配利润(万元),29871,28784,28294,28001,26689,25684,24636,24354,23869,22429,21350,21085,19615,17363,15995,10581,10862,15104,9234,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),78527,77379,76822,76529,74994,73872,72824,72553,71770,70332,69273,41676,39808,37575,36231,30459,19004,20079,13619,
少数股东权益(万元),,,,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),78527,77379,76822,76529,74994,73872,72824,72553,71770,70332,69273,41676,39808,37575,36231,30459,19004,20079,13619,
负债和所有者权益(或股东权益)总计(万元),102060,101518,104622,104482,99859,97451,94880,96251,93014,88910,87512,59326,55638,51266,53838,50755,42000,38988,34498,		
