报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),2012,2011,2033,1582,1584,1593,1602,1613,1624,1633,1644,1655,379,385,387,399,396,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),94,94,94,,,,,,,,,,,,,,,
长期待摊费用(万元),462,108,107,105,84,90,94,106,10,16,23,29,53,66,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),368,332,369,371,376,359,304,314,298,245,248,245,174,155,113,48,35,
其他非流动资产(万元),1173,1499,600,1818,2768,1784,1498,383,516,96,,549,397,108,25,42,812,
非流动资产合计(万元),28442,27479,24070,23180,20505,17046,16250,14179,13338,12221,12148,12120,8265,8037,7614,6759,5505,
资产总计(万元),79259,73840,72977,77590,74586,67474,63231,64534,63468,58376,28537,30808,25222,22046,20776,17671,14147,
短期借款(万元),2000,1900,1900,2260,2260,950,,,,,1100,2600,1900,3700,3600,3700,2690,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),2528,2720,,5976,,306,,,,,,,,,,,,
应付账款(万元),7322,7092,,6443,,5950,3175,4957,4219,2733,2383,3024,2995,2826,2830,3047,3568,
预收账款(万元),891,770,867,779,836,1006,742,758,758,770,705,694,630,462,551,352,311,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),769,687,659,1205,554,573,528,610,469,492,441,493,444,370,377,248,241,
应交税费(万元),632,340,-31,571,883,931,432,849,1170,372,190,671,348,248,277,204,136,
应付利息(万元),,,9,9,,,7,7,,,,,,,,,,
应付股利(万元),,37,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,90,,133,157,114,90,58,139,309,155,151,156,119,132,97,144,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),3500,3000,3000,3000,3000,3000,2000,2000,1000,1000,,,,,,,,
其他流动负债(万元),,,,,,,,,,,1,,,,,,,
流动负债合计(万元),17749,16637,14658,20376,17110,12831,6974,9239,7755,5677,4974,7633,6474,7725,7766,7648,7091,
长期借款(万元),7500,3000,4500,4500,6000,6000,7500,7500,9000,9000,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),117,100,99,136,139,140,131,133,136,116,114,113,92,78,72,66,77,
长期递延收益(万元),274,277,281,284,288,291,295,298,305,305,312,312,126,133,,,,
递延所得税负债(万元),196,196,196,196,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),8086,3572,5075,5116,6426,6431,7926,7931,9441,9421,426,425,218,211,72,66,77,
负债合计(万元),25835,20209,19734,25492,23536,19261,14900,17170,17196,15098,5400,8058,6692,7936,7838,7713,7167,
实收资本(或股本)(万元),10735,10735,10735,10735,10735,10735,6315,6315,6315,6315,4736,4736,4736,4500,4500,4500,4500,
资本公积(万元),16891,16890,17164,17165,17164,17164,21584,21584,21584,21584,3994,3994,3994,2236,2236,2236,2236,
减:库存股(万元),2020,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),2373,2373,2373,2373,1856,1856,1856,1856,1374,1374,1374,1374,976,618,618,322,24,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),23585,21892,21404,20744,20034,17683,17882,17105,16496,13776,12838,12443,8683,6654,5471,2899,219,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),51564,51891,51677,51017,49789,47438,47637,46860,45769,43049,22941,22547,18389,14008,12825,9957,6979,
少数股东权益(万元),1860,1740,1567,1081,1261,775,694,503,503,229,195,203,141,102,113,,,
所有者权益(或股东权益)合计(万元),53425,53631,53244,52098,51050,48212,48331,47363,46272,43278,23137,22750,18530,14110,12938,9957,6979,
负债和所有者权益(或股东权益)总计(万元),79259,73840,72977,77590,74586,67474,63231,64534,63468,58376,28537,30808,25222,22046,20776,17671,14147,		
